Date,County.Name,Partially.Vaccinated,Fully.Vaccinated,First.Booster.Dose,Second.Booster.Dose
2021-08-05,Somerset,91,113,NA,NA
2021-05-12,Allegheny,2091,4577,NA,NA
2021-04-27,Cumberland,868,1942,NA,NA
2021-12-24,Allegheny,286,135,471,NA
2022-10-01,Northampton,9,23,NA,NA
2022-12-02,Adams,NA,1,NA,NA
2021-02-04,Berks,1278,811,NA,NA
2022-02-24,Armstrong,9,16,17,NA
2022-11-28,Bedford,NA,NA,NA,NA
2021-04-21,Greene,148,446,NA,NA
2021-10-18,Carbon,32,37,57,NA
2021-01-09,Northampton,712,172,NA,NA
2021-03-15,Cumberland,510,677,NA,NA
2021-02-13,Wayne,69,72,NA,NA
2022-01-08,Indiana,28,30,45,NA
2021-07-01,Lebanon,67,112,NA,NA
2021-05-28,Cambria,126,198,NA,NA
2021-10-16,Northumberland,19,25,29,NA
2021-10-11,Carbon,21,29,74,NA
2021-05-26,Schuylkill,227,424,NA,NA
2021-02-14,Delaware,438,634,NA,NA
2022-06-16,Armstrong,7,6,3,6
2021-02-16,Jefferson,139,285,NA,NA
2020-12-22,Allegheny,2559,NA,NA,NA
2022-04-18,Union,6,4,14,50
2022-05-06,Chester,111,133,154,695
2021-03-17,York,1668,1955,NA,NA
2021-11-13,Northumberland,157,21,128,NA
2021-02-07,Bucks,399,107,NA,NA
2022-06-30,Carbon,8,4,11,9
2022-11-12,Chester,7,12,NA,NA
2021-02-10,Clearfield,579,45,NA,NA
2022-08-15,Lebanon,4,11,9,19
2022-01-14,Carbon,60,31,155,NA
2022-12-26,Northampton,1,NA,NA,NA
2021-08-05,Cumberland,252,441,NA,NA
2022-12-28,Forest,NA,NA,NA,NA
2021-12-30,Lancaster,558,325,1714,NA
2022-07-06,Cambria,5,9,15,62
2022-05-07,Beaver,7,12,7,32
2021-03-20,Northumberland,458,52,NA,NA
2021-05-22,York,853,943,NA,NA
2022-04-18,Jefferson,2,2,5,22
2021-12-17,Fulton,10,8,81,NA
2021-01-27,Forest,42,1,NA,NA
2021-01-06,Pike,105,2,NA,NA
2022-06-08,Greene,3,2,2,9
2022-01-19,Juniata,4,4,42,NA
2021-04-14,Blair,194,598,NA,NA
2022-01-15,Northumberland,42,12,90,NA
2021-07-15,Northampton,126,158,NA,NA
2021-10-31,Franklin,34,41,55,NA
2022-11-05,Venango,NA,1,NA,NA
2021-01-07,McKean,295,14,NA,NA
2021-02-26,Washington,983,859,NA,NA
2021-11-16,Wyoming,32,10,86,NA
2021-08-09,Union,29,18,NA,NA
2021-05-29,Susquehanna,21,54,NA,NA
2022-02-22,Butler,27,37,38,NA
2022-11-21,Bradford,NA,NA,NA,NA
2022-02-23,Montgomery,166,138,243,NA
2021-02-18,Cambria,189,268,NA,NA
2021-02-06,Westmoreland,962,730,NA,NA
2022-01-02,Montour,5,9,13,NA
2022-05-11,Allegheny,201,258,283,1089
2022-08-07,Bucks,28,19,30,43
2021-04-29,Somerset,166,168,NA,NA
2022-01-30,Cumberland,75,66,100,NA
2021-05-24,Cumberland,501,592,NA,NA
2022-04-06,Wayne,5,7,11,58
2021-06-01,Dauphin,392,913,NA,NA
2022-05-01,Bucks,28,64,49,208
2022-10-15,Clarion,NA,NA,NA,NA
2022-05-25,Centre,24,28,44,164
2022-12-04,Lehigh,2,1,NA,NA
2022-07-21,Sullivan,NA,1,1,5
2022-10-09,Centre,1,1,NA,NA
2022-02-08,Somerset,11,9,10,NA
2022-06-27,Fayette,10,8,14,32
2021-05-15,Clearfield,69,551,NA,NA
2022-12-30,Beaver,2,3,NA,NA
2021-03-11,Monroe,774,324,NA,NA
2021-11-01,Clarion,26,15,146,NA
2022-11-12,Adams,NA,1,NA,NA
2021-04-25,Westmoreland,90,87,NA,NA
2021-05-08,Union,39,91,NA,NA
2021-10-07,Erie,248,160,826,NA
2022-10-19,Clinton,1,NA,NA,NA
2021-02-11,Schuylkill,429,257,NA,NA
2021-10-30,Lebanon,59,46,199,NA
2022-12-06,Northumberland,2,1,NA,NA
2021-05-22,Northampton,614,718,NA,NA
2021-03-21,Erie,78,52,NA,NA
2022-02-27,Lehigh,31,26,37,NA
2022-06-14,Butler,12,12,30,47
2022-12-22,Mifflin,NA,NA,NA,NA
2022-11-07,Clinton,3,1,NA,NA
2022-05-16,Chester,86,99,100,376
2021-04-25,Allegheny,768,1402,NA,NA
2022-02-27,Bucks,67,50,83,NA
2021-01-20,Clinton,63,32,NA,NA
2022-09-21,Berks,28,23,1,NA
2021-06-24,Westmoreland,199,463,NA,NA
2022-03-15,Erie,22,29,27,NA
2021-07-25,Berks,144,76,NA,NA
2021-12-07,Montgomery,1405,1308,3452,NA
2021-04-17,Columbia,188,501,NA,NA
2020-12-23,Cambria,239,NA,NA,NA
2022-11-06,Wayne,NA,NA,NA,NA
2022-04-08,Mercer,17,24,27,90
2022-09-18,Luzerne,4,3,1,NA
2021-01-31,Carbon,26,16,NA,NA
2022-02-04,Lackawanna,44,63,72,NA
2022-04-11,Indiana,16,8,9,86
2022-08-04,Northampton,40,15,55,88
2021-09-01,York,217,252,66,NA
2022-11-03,Clinton,NA,2,NA,NA
2022-11-21,Cumberland,17,9,NA,NA
2022-05-29,Crawford,1,2,NA,8
2022-03-19,Westmoreland,14,24,36,NA
2022-11-06,Clearfield,NA,NA,NA,NA
2022-05-02,Allegheny,141,187,239,1037
2022-01-04,York,489,285,1034,NA
2021-06-04,Crawford,48,95,NA,NA
2022-09-16,Monroe,16,13,NA,NA
2022-06-16,Perry,4,3,8,14
2022-12-20,Mifflin,1,1,NA,NA
2022-08-23,Chester,135,100,254,93
2021-04-22,Tioga,138,241,NA,NA
2022-11-16,Jefferson,1,2,NA,NA
2021-06-26,Bradford,10,17,NA,NA
2022-05-25,Washington,48,40,53,144
2021-04-18,Washington,64,152,NA,NA
2021-06-01,Bucks,973,2402,NA,NA
2021-12-13,Franklin,114,107,345,NA
2022-04-01,Lycoming,15,22,29,98
2021-01-27,Somerset,220,62,NA,NA
2022-01-25,Butler,83,165,117,NA
2021-11-25,Indiana,1,2,6,NA
2021-08-24,Somerset,33,32,11,NA
2021-10-21,Tioga,28,18,39,NA
2022-09-10,Westmoreland,3,12,NA,NA
2022-11-15,Elk,NA,NA,NA,NA
2021-06-03,Wayne,40,162,NA,NA
2021-04-13,Crawford,95,83,NA,NA
2022-11-08,Clearfield,2,2,NA,NA
2021-10-01,McKean,20,18,7,NA
2022-05-03,Wyoming,3,4,5,14
2021-02-28,Montour,41,231,NA,NA
2022-03-16,Berks,69,56,93,NA
2021-03-25,Cumberland,2012,878,NA,NA
2022-07-08,Chester,176,71,95,214
2021-03-24,Armstrong,348,216,NA,NA
2022-07-20,Cumberland,83,38,55,146
2021-09-22,Lackawanna,111,110,55,NA
2021-02-09,Berks,988,682,NA,NA
2021-04-12,Chester,2741,3591,NA,NA
2021-03-14,Lebanon,233,217,NA,NA
2021-12-19,Schuylkill,52,31,107,NA
2022-12-01,Susquehanna,1,5,NA,NA
2021-08-11,Mifflin,77,47,NA,NA
2021-05-01,Susquehanna,57,97,NA,NA
2021-12-07,Bucks,1037,705,2272,NA
2021-02-27,Lebanon,370,878,NA,NA
2021-10-26,Juniata,16,10,25,NA
2022-10-08,Bradford,1,NA,NA,NA
2021-07-21,Columbia,39,37,NA,NA
2022-08-21,Armstrong,1,4,2,2
2021-05-14,Venango,226,329,NA,NA
2022-01-21,Chester,652,278,1215,NA
2021-10-03,York,116,131,144,NA
2021-04-12,Cambria,201,742,NA,NA
2022-09-21,Venango,NA,3,NA,NA
2021-12-03,Potter,61,11,97,NA
2021-11-21,Indiana,27,9,40,NA
2022-11-05,Potter,NA,2,NA,NA
2022-03-22,Philadelphia,345,345,424,NA
2021-05-25,Mercer,189,166,NA,NA
2021-07-16,Pike,35,48,NA,NA
2021-06-07,Carbon,83,90,NA,NA
2022-12-07,Armstrong,2,NA,NA,NA
2022-09-02,Bucks,78,64,17,NA
2020-12-27,Lackawanna,68,NA,NA,NA
2022-10-20,Cameron,NA,1,NA,NA
2022-07-08,Allegheny,545,138,210,423
2022-12-06,Wayne,NA,NA,NA,NA
2021-03-29,Columbia,312,224,NA,NA
2021-03-29,Clinton,69,55,NA,NA
2021-12-26,Philadelphia,651,532,1244,NA
2021-10-12,Bedford,10,11,11,NA
2022-08-19,Adams,9,6,12,23
2022-02-24,Cumberland,82,126,87,NA
2022-02-12,Wyoming,5,9,6,NA
2022-04-11,Somerset,11,7,15,40
2022-10-07,Clinton,NA,1,NA,NA
2021-02-21,Franklin,24,30,NA,NA
2022-11-30,Northumberland,1,4,NA,NA
2022-11-29,Lebanon,1,4,NA,NA
2022-08-01,Northumberland,5,5,7,27
2021-01-14,Northampton,807,193,NA,NA
2022-07-11,Northampton,44,17,41,106
2023-01-02,Blair,1,NA,NA,NA
2020-12-19,Northampton,302,NA,NA,NA
2021-05-08,Franklin,150,329,NA,NA
2021-02-08,Adams,190,121,NA,NA
2021-06-23,Washington,116,164,NA,NA
2022-08-10,Delaware,144,77,105,79
2021-09-22,Northampton,113,183,59,NA
2021-08-30,Centre,70,94,56,NA
2021-07-18,Lackawanna,50,40,NA,NA
2021-11-16,Carbon,119,26,222,NA
2020-12-29,Lackawanna,676,NA,NA,NA
2021-12-11,Cambria,60,83,131,NA
2021-04-04,Lawrence,6,10,NA,NA
2022-10-21,Centre,8,8,NA,NA
2021-09-21,Northumberland,60,107,3,NA
2021-11-15,Venango,43,18,74,NA
2021-03-01,Somerset,256,233,NA,NA
2022-02-03,Luzerne,99,194,232,NA
2021-01-07,Montour,135,19,NA,NA
2022-10-05,Delaware,62,81,29,NA
2021-01-26,Warren,60,123,NA,NA
2022-06-01,Montour,7,2,13,5
2021-04-29,McKean,290,1109,NA,NA
2021-03-26,Mifflin,249,136,NA,NA
2021-04-09,Lancaster,3451,3338,NA,NA
2022-09-06,Allegheny,192,195,29,NA
2022-11-10,Centre,20,12,NA,NA
2021-12-02,Tioga,56,23,115,NA
2021-10-09,Beaver,65,72,143,NA
2021-10-28,Pike,45,37,118,NA
2021-12-31,Dauphin,142,72,234,NA
2021-04-19,Sullivan,12,9,NA,NA
2021-07-26,Berks,363,223,NA,NA
2022-10-21,Allegheny,109,104,NA,NA
2022-10-07,Indiana,6,4,NA,NA
2022-05-01,Lebanon,3,5,4,16
2022-11-15,Cameron,NA,NA,NA,NA
2021-11-03,Jefferson,29,33,225,NA
2022-03-28,Delaware,71,62,94,NA
2021-01-28,Lancaster,1203,578,NA,NA
2021-08-09,Delaware,586,414,NA,NA
2022-10-19,Tioga,1,NA,NA,NA
2021-04-27,Bradford,107,135,NA,NA
2022-04-09,Fayette,14,10,14,35
2022-06-14,Columbia,8,12,10,33
2021-12-04,Clarion,27,41,34,NA
2021-03-30,Luzerne,1419,1203,NA,NA
2021-10-16,Cambria,28,35,477,NA
2021-10-30,Armstrong,29,24,87,NA
2021-10-03,Beaver,68,43,71,NA
2022-10-14,Union,2,4,NA,NA
2022-01-31,Columbia,15,20,38,NA
2022-09-12,Clinton,NA,NA,NA,NA
2021-10-07,Butler,128,85,721,NA
2021-02-24,Northumberland,267,553,NA,NA
2021-09-16,Lebanon,103,126,6,NA
2021-03-06,Bradford,32,243,NA,NA
2022-06-08,Allegheny,187,168,376,807
2020-12-29,Clearfield,140,NA,NA,NA
2022-05-26,Lackawanna,20,24,57,143
2021-08-13,Luzerne,347,288,5,NA
2022-10-22,Huntingdon,NA,NA,NA,NA
2022-07-10,Berks,12,10,15,25
2021-08-28,Snyder,19,21,2,NA
2021-06-01,Northumberland,91,168,NA,NA
2021-01-10,Northumberland,151,37,NA,NA
2021-11-08,Northampton,244,106,736,NA
2021-10-30,Delaware,390,203,1592,NA
2022-10-14,Clarion,1,2,NA,NA
2022-04-06,Crawford,5,10,14,68
2021-10-05,Lancaster,281,269,609,NA
2021-12-30,Butler,200,92,512,NA
2021-03-20,Mifflin,135,47,NA,NA
2021-05-04,Cumberland,794,1445,NA,NA
2022-04-01,Mifflin,2,5,7,28
2021-04-28,Berks,1654,2087,NA,NA
2022-05-29,Cumberland,16,9,31,27
2022-11-28,Wayne,NA,1,NA,NA
2021-03-07,Union,56,86,NA,NA
2021-12-19,Indiana,24,22,49,NA
2022-10-15,Snyder,NA,NA,NA,NA
2022-04-14,Luzerne,49,52,68,383
2022-08-01,Clearfield,8,1,4,6
2021-01-11,Butler,265,287,NA,NA
2022-10-04,Carbon,4,6,NA,NA
2021-11-06,Northampton,263,92,814,NA
2022-12-06,Tioga,NA,NA,NA,NA
2021-09-10,Allegheny,852,962,380,NA
2021-01-04,Delaware,786,43,NA,NA
2021-01-18,Montour,65,82,NA,NA
2022-12-10,Lebanon,1,NA,NA,NA
2021-07-01,Clearfield,32,50,NA,NA
2022-02-01,Somerset,18,24,40,NA
2022-07-13,Monroe,30,22,17,41
2021-07-22,Delaware,507,381,NA,NA
2022-07-23,Luzerne,16,13,18,53
2022-04-14,Centre,30,22,23,165
2021-09-13,Beaver,87,75,19,NA
2021-02-19,Wyoming,53,139,NA,NA
2021-11-28,Delaware,669,314,613,NA
2022-12-13,Montour,1,NA,NA,NA
2022-03-09,Northumberland,7,12,28,NA
2021-12-03,Mercer,156,71,325,NA
2022-01-09,Franklin,32,13,22,NA
2022-08-31,Venango,6,1,5,1
2022-11-28,Blair,1,NA,NA,NA
2021-07-16,Blair,40,50,NA,NA
2021-10-09,Blair,55,43,51,NA
2022-11-08,Sullivan,1,NA,NA,NA
2021-11-20,McKean,36,8,50,NA
2021-05-15,Erie,680,447,NA,NA
2021-11-21,Lycoming,43,7,97,NA
2021-09-25,Wayne,28,14,17,NA
2022-06-07,Lackawanna,18,22,44,80
2022-09-12,Columbia,1,2,NA,NA
2021-08-05,Fayette,113,84,NA,NA
2021-04-12,Crawford,36,42,NA,NA
2022-03-17,Lackawanna,20,33,37,NA
2021-03-20,Cambria,662,710,NA,NA
2022-04-10,Adams,NA,6,5,27
2022-03-14,Berks,48,57,64,NA
2021-03-17,Monroe,1415,418,NA,NA
2021-10-10,York,103,107,118,NA
2022-11-03,Wyoming,2,3,NA,NA
2022-04-13,Lycoming,10,19,17,100
2022-10-26,Franklin,7,4,NA,NA
2021-04-02,York,2610,1670,NA,NA
2022-07-12,York,73,43,84,253
2022-12-06,Bradford,1,NA,NA,NA
2022-09-29,Lackawanna,17,19,4,NA
2021-02-03,Beaver,472,180,NA,NA
2021-07-27,Delaware,581,374,NA,NA
2022-06-23,Centre,21,13,23,52
2022-09-15,Beaver,18,12,NA,NA
2022-12-21,Huntingdon,1,NA,NA,NA
2022-08-27,Bucks,21,20,30,35
2021-03-22,Armstrong,409,132,NA,NA
2021-04-30,Crawford,296,578,NA,NA
2021-07-30,Delaware,564,435,NA,NA
2021-07-31,Franklin,64,34,NA,NA
2022-04-24,Dauphin,10,20,15,56
2021-12-19,Philadelphia,1056,706,1720,NA
2021-10-24,Northumberland,11,15,70,NA
2022-05-05,Columbia,6,4,14,127
2022-10-18,Cameron,NA,NA,NA,NA
2021-07-30,Cambria,77,47,NA,NA
2021-06-27,Westmoreland,30,66,NA,NA
2021-12-25,Dauphin,5,5,16,NA
2022-12-05,Lebanon,4,2,NA,NA
2021-11-08,Fulton,12,15,13,NA
2021-10-29,York,320,266,1406,NA
2022-09-27,York,16,33,11,NA
2022-10-07,Cambria,5,4,1,NA
2020-12-30,Warren,169,NA,NA,NA
2021-12-02,Philadelphia,2058,2006,5870,NA
2022-04-27,York,41,48,88,414
2022-03-03,Butler,20,24,28,NA
2021-01-02,Delaware,274,2,NA,NA
2022-10-14,Venango,1,NA,NA,NA
2021-04-26,Wayne,31,88,NA,NA
2022-07-26,Mercer,12,8,16,59
2021-02-03,Wayne,112,257,NA,NA
2021-01-30,Sullivan,231,17,NA,NA
2022-07-25,Lehigh,55,44,86,240
2021-11-03,Clinton,28,14,231,NA
2021-11-20,York,482,133,886,NA
2021-09-03,Berks,319,438,49,NA
2021-05-14,Adams,233,337,NA,NA
2022-07-11,Erie,20,16,19,59
2022-07-20,Monroe,27,11,19,56
2022-01-09,Mifflin,7,6,13,NA
2022-12-09,Mifflin,1,NA,NA,NA
2021-08-05,York,442,227,NA,NA
2022-12-10,Bucks,6,3,NA,NA
2022-04-15,York,42,57,107,355
2022-01-09,Erie,116,62,206,NA
2022-06-28,Wayne,2,10,6,14
2021-05-02,Mifflin,9,11,NA,NA
2022-09-24,Snyder,NA,1,NA,NA
2021-05-05,Wayne,75,205,NA,NA
2022-04-19,Monroe,23,38,40,255
2022-01-06,Tioga,29,23,43,NA
2021-06-04,Lancaster,619,1911,NA,NA
2021-09-07,Beaver,84,131,34,NA
2021-09-21,Northampton,143,293,101,NA
2021-09-07,Juniata,7,22,2,NA
2022-05-27,Berks,84,59,121,328
2021-09-28,Butler,167,138,705,NA
2021-09-13,Bucks,367,516,135,NA
2022-08-29,Mercer,1,2,8,4
2021-09-24,Fayette,97,83,84,NA
2021-04-30,Butler,680,557,NA,NA
2022-01-02,Centre,52,10,86,NA
2021-11-19,Montour,28,11,166,NA
2021-04-15,Union,116,272,NA,NA
2021-09-11,Chester,190,269,59,NA
2021-12-16,Huntingdon,36,29,114,NA
2022-03-03,Northampton,32,44,93,NA
2022-07-14,York,80,56,70,278
2023-01-02,Luzerne,NA,2,NA,NA
2021-02-16,Franklin,479,246,NA,NA
2021-07-03,Lebanon,89,149,NA,NA
2022-12-07,Carbon,2,2,NA,NA
2021-09-11,Lehigh,278,290,38,NA
2021-12-02,Perry,45,21,191,NA
2022-01-21,Bradford,40,15,37,NA
2021-07-22,Washington,130,82,NA,NA
2021-04-26,Armstrong,223,337,NA,NA
2022-07-19,Columbia,11,8,9,43
2022-02-11,Westmoreland,103,133,181,NA
2021-10-31,Lawrence,29,16,61,NA
2021-08-24,Northampton,332,388,211,NA
2022-11-10,Allegheny,65,73,NA,NA
2021-01-15,Franklin,264,13,NA,NA
2021-01-15,Montour,73,2,NA,NA
2022-11-23,Montour,NA,2,NA,NA
2021-10-02,Northumberland,18,53,14,NA
2021-09-04,Berks,216,282,25,NA
2021-05-04,Bucks,2721,3532,NA,NA
2021-01-20,Perry,47,31,NA,NA
2022-03-26,Monroe,21,17,19,NA
2022-05-20,Columbia,2,10,5,57
2022-11-10,Clarion,NA,NA,NA,NA
2022-01-06,Clinton,33,16,60,NA
2022-10-15,Montour,1,NA,NA,NA
2021-10-03,Butler,63,41,77,NA
2021-09-22,Clearfield,37,40,81,NA
2021-12-04,Columbia,56,154,83,NA
2022-05-16,Bucks,120,153,173,586
2022-06-11,Centre,8,5,12,26
2022-06-04,Monroe,16,17,5,17
2022-08-13,Somerset,NA,3,NA,4
2022-05-25,Potter,3,6,4,8
2022-08-03,Schuylkill,28,11,24,47
2022-08-12,Columbia,5,6,7,31
2021-03-18,Snyder,147,40,NA,NA
2021-12-15,Juniata,10,5,33,NA
2021-02-24,Erie,2092,545,NA,NA
2022-11-02,Huntingdon,6,4,NA,NA
2022-02-19,Butler,25,24,45,NA
2021-07-22,Warren,26,11,NA,NA
2021-12-05,Montour,11,5,10,NA
2022-09-22,Allegheny,135,142,35,NA
2022-01-20,Lackawanna,108,121,193,NA
2021-03-11,Dauphin,2048,838,NA,NA
2022-03-15,Luzerne,30,31,50,NA
2022-10-27,Northampton,18,9,NA,NA
2022-04-19,Dauphin,38,64,85,385
2021-02-13,Montour,46,20,NA,NA
2022-05-14,Mifflin,1,1,2,3
2021-05-10,Lancaster,820,2554,NA,NA
2021-07-19,Cumberland,147,131,NA,NA
2021-02-15,Elk,59,123,NA,NA
2022-04-21,Beaver,26,21,21,120
2022-02-03,Allegheny,299,378,544,NA
2021-04-11,Northumberland,33,154,NA,NA
2021-10-15,Venango,45,31,60,NA
2021-10-19,Somerset,30,26,94,NA
2022-05-02,Dauphin,24,45,23,201
2021-10-12,Clearfield,70,36,159,NA
2021-10-02,Lebanon,47,47,135,NA
2022-10-17,Forest,NA,NA,NA,NA
2022-12-21,Wayne,NA,NA,NA,NA
2022-11-20,Luzerne,1,NA,NA,NA
2021-06-05,Centre,93,143,NA,NA
2022-07-29,Clarion,3,4,8,36
2022-08-14,Lackawanna,4,2,3,8
2021-08-02,Westmoreland,265,125,NA,NA
2022-04-12,Chester,118,142,176,759
2022-04-23,Beaver,14,13,6,47
2021-08-21,Lehigh,268,236,94,NA
2022-09-14,Elk,NA,1,NA,NA
2021-10-20,Lawrence,63,29,87,NA
2022-07-14,Allegheny,484,156,285,740
2022-07-03,Berks,6,3,12,15
2021-10-17,Lehigh,50,64,45,NA
2022-08-30,Clarion,3,5,6,9
2022-10-08,Bedford,NA,NA,NA,NA
2022-08-25,Erie,37,19,20,30
2022-12-21,Forest,NA,NA,NA,NA
2021-02-14,Montgomery,1322,790,NA,NA
2021-07-23,Pike,42,27,NA,NA
2021-09-30,Franklin,118,125,389,NA
2021-12-13,Beaver,187,161,784,NA
2021-04-19,Warren,87,19,NA,NA
2021-12-29,Clarion,20,32,45,NA
2021-11-17,Elk,22,9,111,NA
2022-06-11,Wayne,1,3,1,8
2021-10-13,Westmoreland,150,125,649,NA
2021-11-17,Susquehanna,28,7,137,NA
2022-01-25,Beaver,57,81,122,NA
2022-11-03,Susquehanna,NA,2,NA,NA
2021-04-29,York,1038,2027,NA,NA
2021-02-01,Franklin,308,75,NA,NA
2022-09-27,Allegheny,131,146,27,NA
2021-06-29,Carbon,71,45,NA,NA
2021-06-03,Chester,613,2365,NA,NA
2022-09-25,Lehigh,8,6,5,NA
2021-02-12,Northumberland,335,183,NA,NA
2022-02-28,McKean,9,14,23,NA
2021-08-12,Mercer,55,56,NA,NA
2021-06-12,Delaware,440,1780,NA,NA
2021-11-09,Blair,108,45,333,NA
2021-05-13,Westmoreland,704,1322,NA,NA
2022-08-17,Cambria,6,5,15,40
2021-12-17,Franklin,133,104,364,NA
2022-12-21,Adams,1,1,NA,NA
2022-04-07,Snyder,1,1,3,38
2021-01-13,Mercer,433,73,NA,NA
2022-09-17,Lackawanna,15,8,7,NA
2021-05-20,Armstrong,111,291,NA,NA
2022-09-15,Cameron,NA,NA,NA,NA
2021-12-03,Forest,6,7,250,NA
2020-12-24,Delaware,162,NA,NA,NA
2021-03-31,Northumberland,333,359,NA,NA
2021-09-30,Lackawanna,104,125,312,NA
2021-11-16,Franklin,132,76,407,NA
2022-11-02,Somerset,2,2,NA,NA
2022-05-08,Delaware,23,28,25,112
2021-07-13,Jefferson,19,15,NA,NA
2021-06-11,Montour,38,31,NA,NA
2021-05-17,Lawrence,96,119,NA,NA
2021-05-06,Crawford,61,112,NA,NA
2021-11-02,Columbia,30,24,191,NA
2021-08-28,Montgomery,495,553,190,NA
2022-03-07,Berks,73,57,71,NA
2022-12-16,Lehigh,20,8,NA,NA
2022-08-20,Lawrence,3,2,1,3
2021-12-30,Northampton,337,212,821,NA
2021-02-21,Mifflin,NA,75,NA,NA
2022-11-09,Greene,2,NA,NA,NA
2021-03-28,Lackawanna,168,71,NA,NA
2021-06-11,Lawrence,58,160,NA,NA
2022-11-27,Somerset,NA,NA,NA,NA
2022-09-20,Berks,26,8,5,NA
2021-07-08,Lehigh,188,252,NA,NA
2022-02-06,Mifflin,2,8,10,NA
2022-12-15,Perry,NA,1,NA,NA
2022-11-02,Elk,NA,NA,NA,NA
2021-11-09,Crawford,76,31,109,NA
2022-12-29,Adams,1,NA,NA,NA
2021-10-15,Carbon,16,42,41,NA
2021-03-04,Beaver,387,1092,NA,NA
2021-11-23,Venango,60,25,144,NA
2022-11-13,Lehigh,7,4,NA,NA
2022-07-14,Erie,38,32,38,135
2022-11-19,Butler,2,2,NA,NA
2022-09-12,Wayne,3,6,NA,NA
2022-09-29,Montgomery,94,130,18,NA
2021-02-24,Clinton,229,146,NA,NA
2021-01-30,Northumberland,348,116,NA,NA
2022-07-05,Indiana,10,2,7,20
2020-12-19,Crawford,433,NA,NA,NA
2022-01-29,Union,7,19,8,NA
2022-10-20,Crawford,7,5,NA,NA
2022-05-07,Northampton,27,15,25,73
2021-01-22,Mercer,278,10,NA,NA
2021-12-12,Montour,12,3,6,NA
2022-12-13,Mifflin,2,NA,NA,NA
2021-06-23,Bucks,404,755,NA,NA
2022-02-11,Schuylkill,40,52,81,NA
2021-08-25,Washington,145,123,43,NA
2021-08-07,York,356,294,NA,NA
2021-08-20,Mercer,68,69,19,NA
2022-09-17,Somerset,1,NA,NA,NA
2022-12-23,Carbon,NA,NA,NA,NA
2021-08-17,Centre,142,143,60,NA
2022-05-25,Chester,106,133,175,391
2021-06-29,Wyoming,17,30,NA,NA
2021-03-13,Armstrong,432,394,NA,NA
2022-02-09,York,150,177,245,NA
2021-10-29,Clearfield,54,35,187,NA
2021-04-13,Luzerne,1272,1810,NA,NA
2021-12-18,Chester,788,339,1473,NA
2021-03-31,Erie,2057,1053,NA,NA
2021-05-16,Lehigh,231,512,NA,NA
2022-03-03,Allegheny,244,170,366,NA
2021-11-24,Lawrence,93,36,127,NA
2022-10-22,Tioga,NA,NA,NA,NA
2022-01-28,Wyoming,15,9,30,NA
2022-05-07,Bucks,62,84,68,242
2021-01-01,Lycoming,8,1,NA,NA
2021-11-21,Pike,34,9,37,NA
2021-01-01,Wayne,18,NA,NA,NA
2021-01-16,Montgomery,1485,330,NA,NA
2021-03-04,Blair,612,546,NA,NA
2022-08-04,Fayette,6,15,6,45
2022-02-11,Erie,156,138,173,NA
2021-03-10,Lackawanna,812,1024,NA,NA
2021-02-22,Wayne,111,200,NA,NA
2021-01-13,Forest,107,34,NA,NA
2021-06-12,Perry,35,75,NA,NA
2022-10-27,Adams,1,1,NA,NA
2021-05-28,York,801,1169,NA,NA
2021-05-03,Allegheny,1780,9922,NA,NA
2021-08-15,Westmoreland,115,89,36,NA
2022-11-19,Susquehanna,NA,NA,NA,NA
2021-01-17,Butler,123,14,NA,NA
2022-09-06,Centre,34,11,1,NA
2021-11-03,Cumberland,300,137,901,NA
2021-02-13,Westmoreland,767,913,NA,NA
2021-07-19,Union,14,10,NA,NA
2021-02-03,Pike,89,121,NA,NA
2021-11-27,Berks,283,469,705,NA
2021-06-28,Cumberland,114,204,NA,NA
2022-11-29,Elk,1,NA,NA,NA
2021-02-14,Crawford,9,45,NA,NA
2021-05-28,Greene,17,42,NA,NA
2021-01-28,Lehigh,1500,441,NA,NA
2022-12-14,Greene,1,NA,NA,NA
2021-12-27,Philadelphia,2009,1078,4047,NA
2021-03-23,Northumberland,543,150,NA,NA
2021-04-17,Snyder,143,156,NA,NA
2021-09-17,Westmoreland,193,257,44,NA
2021-02-22,Schuylkill,121,230,NA,NA
2021-03-16,Philadelphia,10178,4353,NA,NA
2021-07-01,Perry,15,29,NA,NA
2022-10-15,Venango,NA,NA,NA,NA
2021-10-11,Cambria,57,75,193,NA
2022-11-20,Westmoreland,2,2,NA,NA
2021-01-16,Columbia,47,43,NA,NA
2022-02-07,Armstrong,11,24,33,NA
2021-12-28,Bucks,1074,448,1894,NA
2021-09-18,Luzerne,154,198,17,NA
2021-01-27,York,1136,394,NA,NA
2022-09-16,Erie,26,23,7,NA
2022-12-15,Clinton,NA,NA,NA,NA
2021-10-31,Tioga,15,4,14,NA
2022-05-25,Pike,10,11,9,19
2022-01-01,Blair,11,6,4,NA
2021-12-07,Crawford,57,38,127,NA
2021-02-26,Lehigh,1694,1625,NA,NA
2021-08-28,Delaware,445,489,87,NA
2023-01-03,Armstrong,NA,1,NA,NA
2022-02-20,Cumberland,40,38,46,NA
2021-08-23,Mercer,92,67,9,NA
2021-09-09,McKean,34,27,3,NA
2021-07-21,Franklin,123,70,NA,NA
2021-07-10,Montour,2,7,NA,NA
2022-01-14,Fayette,124,46,192,NA
2021-07-27,Philadelphia,1860,1379,NA,NA
